gameDuration;winner;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;t1_towerKills;t1_inhibitorKills;t1_baronKills;t1_dragonKills;t1_riftHeraldKills;t2_towerKills;t2_inhibitorKills;t2_baronKills;t2_dragonKills;t2_riftHeraldKills
1844;2;2;1;2;0;2;1;4;0;0;0;1;9;1;0;2;0
2318;2;2;1;2;2;2;0;2;0;0;0;0;11;6;1;4;0
2286;1;1;2;1;1;2;0;10;4;2;2;0;3;0;0;2;0
1947;2;2;2;2;0;1;1;4;0;0;2;1;9;1;0;2;0
1518;1;2;1;1;1;1;2;10;2;1;2;0;3;0;0;0;1
2133;2;2;1;2;2;2;1;3;0;0;0;1;9;2;1;3;0
1231;2;2;2;2;0;2;2;1;0;0;0;0;9;2;0;2;1
2380;2;1;1;2;1;1;1;6;1;2;3;1;9;2;0;2;0
1524;2;2;1;2;2;2;2;2;0;0;0;0;10;2;1;2;1
2087;1;2;2;1;1;1;2;11;3;2;3;0;4;0;0;0;1
1742;1;1;1;1;1;2;1;11;2;1;1;1;1;0;0;1;0
1870;2;1;2;2;2;2;2;2;0;0;0;0;10;2;1;3;1
2225;1;2;2;1;1;1;1;11;4;2;4;1;5;0;0;1;0
2083;1;1;2;1;1;1;0;11;3;1;3;0;3;0;0;1;0
1317;1;2;1;1;1;1;1;7;1;1;1;1;0;0;0;0;0
1550;2;2;2;2;2;2;2;3;0;0;1;0;10;2;1;2;1
1793;2;2;2;2;2;2;1;5;0;0;1;1;8;1;1;2;0
2343;2;2;2;2;2;2;0;2;0;0;2;0;10;3;1;2;0
1571;1;2;2;1;0;1;0;9;2;0;2;0;4;0;0;0;0
2062;1;1;2;1;1;1;2;10;1;1;1;0;3;0;0;2;1
1442;1;1;1;0;0;2;1;7;0;0;1;1;0;0;0;1;0
1745;1;2;2;1;0;2;0;9;2;0;0;0;2;0;0;2;0
198;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1989;2;2;2;2;2;1;2;2;0;0;1;0;11;4;1;2;1
1211;1;1;1;0;0;2;1;4;0;0;0;1;0;0;0;1;0
1778;1;1;1;1;1;1;0;11;1;1;1;0;2;0;0;1;0
1669;2;2;1;2;2;2;1;3;0;0;1;1;7;1;1;2;0
1857;1;1;1;1;1;1;1;11;3;1;3;1;2;0;0;0;0
1696;2;2;1;2;2;1;2;3;0;0;1;0;10;3;1;0;1
1461;2;2;2;2;1;2;0;0;0;1;0;0;10;2;0;1;0
2105;2;2;1;2;2;2;0;4;0;0;0;0;7;1;1;3;0
1641;2;2;2;2;0;1;1;1;0;0;1;1;9;2;0;2;0
1452;1;2;1;1;0;1;2;8;2;0;2;0;3;0;0;0;1
1244;1;1;1;0;0;1;1;5;0;0;1;1;0;0;0;0;0
2146;1;2;2;1;1;1;0;8;2;1;3;0;5;0;0;0;0
2524;1;2;1;1;0;1;0;11;5;0;4;0;6;0;0;1;0
1870;1;2;1;1;1;1;2;11;2;1;2;0;3;0;0;0;1
2065;1;2;2;1;1;2;0;11;2;1;1;0;4;0;0;2;0
2534;2;2;2;2;2;2;1;5;0;0;1;1;9;4;2;4;0
2870;2;1;1;1;2;2;2;7;1;0;3;0;6;0;3;2;1
1800;1;2;1;1;1;1;1;11;3;1;3;1;0;0;0;0;0
1352;1;1;1;0;0;1;0;6;0;0;1;0;0;0;0;0;0
2183;2;1;1;2;0;1;2;3;0;0;1;0;8;1;0;3;1
1756;1;2;2;1;2;2;1;10;2;0;1;1;5;0;1;2;0
2266;1;1;1;1;2;2;0;11;3;0;3;0;2;0;1;1;0
2738;2;1;1;2;1;2;0;9;2;3;1;0;9;4;0;4;0
2200;2;2;2;1;2;2;2;9;2;0;1;0;8;2;2;2;1
1899;1;2;2;1;1;1;1;11;2;1;3;1;4;0;1;1;0
2308;2;2;2;2;2;2;0;3;0;0;1;0;11;5;1;3;0
1650;2;2;2;2;0;2;0;0;0;0;0;0;9;2;0;2;0
1888;1;1;1;1;0;2;0;7;1;0;2;0;3;0;0;1;0
2397;1;2;2;2;2;1;0;9;1;1;4;0;6;1;1;1;0
1473;1;1;1;1;0;1;0;11;3;0;2;0;1;0;0;0;0
2096;2;1;2;2;2;2;1;4;0;0;0;1;9;1;1;4;0
1278;1;1;1;0;0;1;1;7;0;0;2;1;0;0;0;0;0
1273;2;2;2;2;0;2;0;0;0;0;0;0;11;2;0;1;0
2265;2;1;2;2;2;2;0;4;0;0;0;0;8;1;2;3;0
1843;1;2;1;1;1;1;0;10;2;1;2;0;1;0;0;0;0
2196;1;1;1;1;1;1;0;9;2;1;2;0;2;0;0;1;0
1953;2;2;2;2;0;2;0;2;0;0;0;0;8;1;0;2;0
2740;2;1;1;2;1;1;0;4;0;1;2;0;11;4;0;1;0
2535;2;2;1;2;2;2;2;6;1;0;2;0;8;2;1;2;1
1844;2;2;1;2;0;2;0;3;0;0;0;0;11;3;0;2;0
2471;1;2;2;1;2;1;0;11;4;0;2;0;4;0;1;0;0
2295;1;1;1;1;2;2;0;9;1;0;3;0;4;0;1;1;0
1996;2;2;1;2;0;1;0;6;0;0;1;0;9;2;0;2;0
1837;2;1;1;2;2;1;0;4;0;0;2;0;10;2;1;1;0
1376;1;1;1;1;0;1;0;10;2;0;2;0;1;0;0;1;0
2091;1;1;1;1;1;2;1;10;2;1;1;1;3;0;0;3;0
1678;2;1;1;2;2;1;0;5;0;0;1;0;9;1;1;1;0
1340;1;2;1;0;0;1;1;3;0;0;2;1;2;0;0;0;0
1903;2;2;1;0;2;1;0;4;0;0;3;0;5;0;1;1;0
1530;1;1;1;1;1;1;2;11;3;1;2;0;2;0;0;0;1
1628;1;1;1;1;0;1;0;10;3;0;2;0;0;0;0;0;0
1190;1;1;1;1;0;2;1;6;1;0;0;1;1;0;0;1;0
2337;1;1;2;1;2;2;2;8;1;2;3;0;7;0;1;2;1
1587;2;1;2;0;0;2;0;5;0;0;0;0;5;0;0;2;0
2254;1;1;1;1;1;2;0;7;1;2;1;0;7;0;0;3;0
1349;1;2;1;1;1;1;1;10;2;1;2;1;0;0;0;0;0
1880;2;1;2;2;0;1;2;2;0;0;1;0;10;2;0;2;1
1794;1;1;2;2;1;1;0;10;1;1;1;0;5;1;0;1;0
1663;2;2;2;2;2;2;2;3;0;0;0;0;5;1;1;2;1
2340;1;1;1;2;1;2;2;9;1;1;1;0;5;1;0;3;1
1588;1;1;2;0;0;1;0;4;0;0;2;0;2;0;0;0;0
2283;1;1;1;1;1;1;0;8;1;2;4;0;4;0;0;0;0
1452;2;2;2;2;0;2;2;2;0;0;0;0;11;3;0;1;1
2093;2;1;1;2;0;2;0;1;0;0;0;0;10;2;0;2;0
1949;1;2;2;0;1;1;0;6;0;1;3;0;4;0;0;0;0
1838;2;2;2;2;2;2;0;0;0;0;0;0;10;2;1;2;0
925;1;1;1;0;0;1;0;3;0;0;1;0;1;0;0;0;0
1850;2;1;1;2;2;2;2;4;0;0;0;0;8;2;1;3;1
1231;2;1;2;0;0;2;0;0;0;0;0;0;5;0;0;1;0
1628;1;2;1;1;1;1;2;10;2;1;3;0;1;0;0;0;1
1171;2;2;2;0;0;2;1;0;0;0;0;1;3;0;0;1;0
2300;1;2;1;1;1;1;0;11;3;1;4;0;1;0;0;0;0
1364;1;1;1;0;0;1;2;6;0;0;1;0;2;0;0;0;1
1758;2;2;2;2;2;2;0;0;0;0;0;0;11;3;1;2;0
1844;1;2;1;1;0;1;0;11;3;0;3;0;2;0;0;0;0
1231;1;2;1;0;0;1;0;5;0;0;1;0;0;0;0;0;0
197;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1958;2;2;1;2;2;1;0;3;0;0;3;0;11;3;2;1;0
2784;1;2;2;2;2;2;1;10;2;2;4;1;6;2;1;1;0
2018;1;1;1;0;0;2;0;4;0;0;2;0;2;0;0;2;0
1725;2;1;1;2;2;2;0;4;0;0;1;0;10;2;1;2;0
2815;1;1;1;2;2;1;0;11;5;1;2;0;7;1;1;3;0
1676;1;2;1;1;1;1;2;10;2;1;3;0;2;0;0;0;1
1478;2;2;2;2;2;1;0;3;0;0;1;0;8;2;1;2;0
2826;2;1;2;1;1;2;2;8;2;1;2;0;10;2;1;4;1
2301;1;1;2;1;1;1;2;10;4;2;2;0;3;0;0;1;1
1648;2;2;2;2;0;2;1;4;0;0;0;1;4;1;0;1;0
1275;2;2;2;0;2;2;2;0;0;0;0;0;6;0;1;2;1
2686;1;2;2;1;1;1;0;11;4;2;3;0;7;1;0;1;0
2669;2;2;2;2;2;2;0;3;0;1;2;0;9;3;1;2;0
2156;1;2;2;1;1;1;0;5;1;2;3;0;3;0;0;0;0
1348;1;1;1;0;0;1;0;8;0;0;2;0;0;0;0;0;0
1855;1;1;1;1;0;2;0;8;1;0;1;0;2;0;0;2;0
1891;1;1;1;1;1;1;0;9;1;1;3;0;3;0;0;0;0
1888;2;1;2;2;2;2;2;2;0;0;0;0;10;2;1;3;1
1612;2;1;2;2;0;2;2;0;0;0;0;0;10;2;0;2;1
1900;1;2;1;1;1;2;1;7;1;1;1;1;4;0;0;2;0
1567;1;1;1;1;1;1;1;11;2;1;2;1;0;0;0;0;0
1752;2;2;2;2;2;2;2;2;0;0;0;0;8;1;1;3;1
1810;2;2;2;2;0;1;0;3;0;0;1;0;9;2;0;2;0
1811;1;2;1;0;1;1;1;7;0;1;3;1;1;0;0;1;0
1734;2;2;2;2;2;2;0;0;0;0;0;0;10;2;1;3;0
2300;2;2;2;2;1;2;0;7;0;1;0;0;8;2;1;4;0
1629;1;1;1;1;0;1;1;11;3;0;2;1;0;0;0;0;0
1266;2;2;2;2;0;2;0;0;0;0;0;0;11;3;0;1;0
1636;2;2;2;2;0;2;0;0;0;0;0;0;10;2;0;2;0
1725;2;1;2;2;2;2;2;1;0;0;1;0;11;2;1;2;1
2061;2;2;2;2;0;2;2;2;0;0;0;0;11;3;0;3;1
1565;2;1;2;2;0;2;0;1;0;0;1;0;7;1;0;1;0
1908;2;2;2;2;0;2;0;1;0;0;0;0;10;2;0;3;0
1935;1;2;2;1;1;2;1;8;1;1;1;1;3;0;0;2;0
1554;2;2;2;2;2;2;2;1;0;0;0;0;10;2;1;2;1
2327;2;2;2;2;2;2;0;5;0;0;2;0;8;1;1;1;0
1423;1;1;1;1;1;2;2;10;2;1;1;0;1;0;0;1;1
2059;1;2;1;1;1;1;0;8;2;1;4;0;1;0;0;0;0
1554;2;2;1;2;2;2;0;3;0;0;0;0;7;1;1;2;0
1683;1;2;1;1;1;1;1;9;1;1;2;1;2;0;0;0;0
1971;1;1;1;1;0;1;1;11;3;0;2;1;1;0;0;0;0
1776;2;2;1;2;2;1;1;3;0;0;1;1;9;1;1;3;0
1972;2;2;2;2;2;2;2;1;0;0;1;0;8;1;1;2;1
2341;2;2;1;2;2;1;0;4;0;0;2;0;9;3;1;2;0
2800;2;2;1;1;1;1;0;7;3;1;5;0;8;1;0;0;0
1391;2;1;2;0;2;1;0;1;0;0;2;0;5;0;1;0;0
2088;2;2;2;1;1;2;2;8;1;1;0;0;8;1;0;3;1
2091;1;2;1;1;1;2;1;9;2;2;3;1;5;0;0;1;0
1555;2;2;2;2;0;1;0;1;0;0;1;0;7;1;0;2;0
1132;1;1;1;1;0;1;1;8;1;0;1;1;0;0;0;0;0
1043;2;2;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
2285;1;2;2;1;1;1;0;8;1;1;2;0;3;0;0;2;0
1792;2;1;1;2;2;2;0;4;0;0;0;0;9;2;1;3;0
1650;1;2;2;1;1;1;0;8;1;1;2;0;2;0;0;0;0
1518;1;1;1;1;0;1;0;10;2;0;2;0;1;0;0;1;0
1903;2;2;2;2;0;2;0;2;0;0;0;0;10;2;0;2;0
1077;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2079;1;1;1;1;1;1;1;9;2;1;3;1;2;0;0;0;0
2690;1;2;2;1;1;2;0;11;2;1;1;0;8;0;1;2;0
2004;1;2;2;2;1;1;0;9;2;1;2;0;7;1;0;2;0
1677;2;2;2;2;2;2;1;2;0;0;0;1;11;3;1;3;0
1713;2;2;2;2;2;2;1;1;0;0;1;1;8;1;1;1;0
2629;2;1;2;1;2;2;0;8;1;0;0;0;9;1;2;4;0
2588;2;2;2;2;2;1;0;5;0;0;2;0;11;3;2;3;0
1942;1;2;1;1;1;2;1;11;4;2;2;1;1;0;0;2;0
1985;2;2;2;2;2;1;0;2;0;0;2;0;11;4;1;1;0
2367;1;1;1;1;1;2;0;10;2;1;1;0;4;0;0;3;0
1530;2;1;2;2;2;2;0;0;0;0;0;0;9;3;1;2;0
1189;2;2;2;0;0;2;1;0;0;0;0;1;4;0;0;2;0
2050;1;2;1;1;0;1;0;10;2;0;3;0;3;0;0;0;0
1872;1;1;1;1;2;2;1;11;5;0;3;1;1;0;1;1;0
1609;1;1;2;1;2;2;2;9;2;0;1;0;5;0;1;2;1
1581;1;1;1;1;0;2;1;8;2;0;2;1;1;0;0;1;0
2089;2;2;1;2;2;2;2;6;0;0;0;0;11;3;1;4;1
1525;1;2;1;1;1;1;1;9;2;1;2;1;2;0;0;1;0
1777;2;1;2;2;2;2;2;2;0;0;0;0;9;2;1;1;1
1906;2;2;2;2;2;2;2;2;0;0;0;0;11;3;2;3;1
2168;2;2;1;1;2;2;2;5;1;0;1;0;10;2;2;2;1
2124;2;1;1;2;2;2;0;5;0;0;1;0;10;2;1;2;0
1900;2;2;2;2;0;2;0;1;0;0;0;0;11;2;0;3;0
1257;2;2;2;0;0;2;2;0;0;0;0;0;6;0;0;1;1
1652;1;2;2;0;0;2;0;3;0;0;0;0;3;0;0;2;0
1563;1;2;1;1;0;1;1;10;3;0;1;1;0;0;0;0;0
2089;2;2;2;2;2;2;0;3;0;0;0;0;11;3;1;4;0
1766;1;2;1;1;0;1;2;10;2;0;1;0;5;0;0;0;1
2298;2;1;1;2;2;1;1;3;0;0;3;1;9;1;1;1;0
1165;2;1;2;2;0;2;0;0;0;0;0;0;8;2;0;1;0
1439;1;1;1;1;0;2;0;8;2;0;0;0;1;0;0;2;0
1994;2;1;1;2;2;2;0;6;0;0;1;0;7;1;1;1;0
1643;2;2;2;2;0;2;2;0;0;0;0;0;10;2;0;3;1
1550;2;2;2;2;2;2;2;0;0;0;0;0;8;1;1;3;1
1557;1;2;1;1;0;1;0;11;3;0;2;0;0;0;0;0;0
1887;1;1;1;1;1;1;1;10;2;1;3;1;2;0;0;0;0
1832;1;1;2;1;1;1;0;11;4;2;3;0;2;0;0;0;0
1790;1;1;2;1;1;1;2;8;1;1;3;0;5;0;0;1;1
1456;2;2;2;2;2;1;0;1;0;0;2;0;6;1;1;0;0
1736;1;1;2;1;1;1;0;8;1;1;2;0;3;0;0;1;0
199;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1387;2;2;2;2;2;2;2;3;0;0;0;0;8;1;1;2;1
2098;2;2;2;2;2;2;2;2;0;0;1;0;10;3;1;3;1
1972;2;1;1;2;2;2;0;4;0;0;0;0;7;1;1;4;0
1347;1;1;1;0;0;1;0;6;0;0;1;0;0;0;0;0;0
1906;1;1;1;1;0;2;0;8;2;0;2;0;0;0;0;1;0
1243;1;2;1;0;0;1;1;6;0;0;1;1;0;0;0;0;0
1503;1;2;1;1;1;1;0;9;2;1;3;0;0;0;0;0;0
1755;1;2;2;1;1;1;1;10;2;1;2;1;2;0;0;0;0
2477;2;2;2;1;2;2;0;6;1;0;1;0;10;1;1;2;0
1063;1;1;1;1;0;1;1;10;2;0;1;1;0;0;0;0;0
1873;1;2;1;1;1;1;0;10;2;1;3;0;3;0;0;1;0
1573;1;1;1;1;0;1;0;8;1;0;2;0;3;0;0;0;0
2500;2;1;1;2;2;2;1;4;0;0;1;1;11;5;2;3;0
1729;2;1;2;2;2;2;2;2;0;0;1;0;11;2;1;2;1
1905;1;1;1;1;1;1;1;10;1;1;2;1;1;0;0;1;0
1590;1;1;1;1;0;1;0;10;2;0;3;0;2;0;0;0;0
1780;1;1;2;1;1;2;1;10;3;1;1;1;2;0;0;2;0
2346;2;2;2;2;1;1;0;5;0;1;3;0;11;3;1;0;0
2623;1;1;2;1;1;2;0;11;3;1;4;0;2;0;0;1;0
1862;2;2;2;2;2;2;2;5;0;0;0;0;9;2;1;3;1
1681;1;2;1;1;0;1;0;11;4;0;3;0;0;0;0;0;0
1341;2;2;2;2;0;2;0;0;0;0;0;0;11;3;0;2;0
2468;1;1;1;1;1;1;2;10;2;1;3;0;5;0;0;2;1
1862;2;1;2;2;2;2;0;3;0;0;0;0;11;3;1;1;0
1664;1;2;1;1;0;1;1;8;3;0;3;1;0;0;0;0;0
2353;1;1;1;1;1;1;0;11;4;1;3;0;5;0;0;2;0
2313;1;1;2;1;2;2;2;11;2;1;3;0;5;0;1;1;1
2503;2;1;1;1;2;2;0;6;1;0;2;0;7;1;1;2;0
920;1;2;1;0;0;1;0;4;0;0;1;0;2;0;0;0;0
1779;2;1;2;2;2;2;2;2;0;0;0;0;9;2;1;2;1
1905;1;1;2;0;1;1;2;4;0;1;3;0;6;0;0;0;1
1806;2;1;2;2;2;2;2;4;0;0;0;0;9;1;1;4;1
1874;2;1;1;2;2;2;0;3;0;0;0;0;10;2;1;3;0
951;1;1;1;1;0;1;1;10;2;0;1;1;0;0;0;0;0
2625;1;1;1;1;1;1;0;11;3;2;4;0;5;0;0;1;0
1748;1;2;2;2;1;1;0;10;1;1;3;0;4;1;0;0;0
1818;2;2;2;2;2;2;2;0;0;0;0;0;11;3;1;3;1
1368;1;1;1;1;0;1;1;11;3;0;2;1;1;0;0;0;0
1265;1;1;1;0;0;1;1;7;0;0;2;1;1;0;0;0;0
3284;1;1;1;2;1;2;1;11;4;2;2;1;8;1;1;5;0
2026;1;1;1;1;1;2;1;11;3;1;3;1;1;0;0;1;0
2439;2;2;1;2;2;2;0;5;0;0;1;0;10;3;2;4;0
1443;1;1;1;1;1;1;1;10;1;1;2;1;0;0;0;0;0
2421;2;1;2;1;2;2;2;5;1;0;2;0;10;3;2;2;1
2013;2;2;1;2;2;2;2;2;0;0;0;0;11;2;1;4;1
2152;2;1;2;2;2;1;0;5;0;0;3;0;11;3;1;0;0
1493;1;1;1;1;1;1;1;7;2;1;3;1;1;0;0;0;0
1470;1;2;1;1;0;2;1;9;1;0;1;1;0;0;0;1;0
1509;2;2;2;2;2;2;1;0;0;0;0;1;10;1;1;3;0
1952;2;2;2;2;2;2;1;2;0;0;0;1;9;1;1;4;0
1758;1;1;1;1;1;2;0;8;1;1;2;0;3;0;0;1;0
1432;1;1;1;0;0;2;2;5;0;0;1;0;2;0;0;1;1
2079;1;2;1;1;1;1;0;9;3;1;2;0;2;0;0;1;0
1764;2;2;2;2;2;2;2;4;0;0;0;0;11;3;1;3;1
2655;2;1;1;1;2;1;1;8;1;0;2;1;6;1;2;2;0
2140;2;2;2;2;2;1;2;1;0;0;1;0;11;6;2;3;1
2176;1;1;1;1;0;2;0;8;2;0;1;0;1;0;0;1;0
1891;1;2;1;0;1;1;1;8;0;1;4;1;2;0;0;0;0
2000;2;1;1;2;2;2;0;6;0;0;2;0;9;2;1;2;0
2443;1;2;2;1;2;1;2;9;1;0;1;0;6;0;2;4;1
916;2;2;2;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2053;2;2;2;2;2;2;2;3;0;0;1;0;9;1;1;1;1
1993;2;1;1;2;2;2;2;3;0;0;1;0;7;2;1;3;1
1750;1;2;1;1;1;1;2;10;2;1;2;0;1;0;0;0;1
2243;1;1;2;1;0;2;0;7;1;0;1;0;2;0;0;2;0
2401;2;2;2;1;2;2;2;8;4;0;0;0;8;1;2;6;1
1991;1;1;1;1;1;2;2;11;3;1;1;0;2;0;0;2;1
1632;1;2;1;0;1;1;2;7;0;1;2;0;2;0;0;2;1
1874;1;2;1;1;0;2;0;9;1;0;2;0;1;0;0;1;0
2234;1;1;2;1;2;1;1;10;3;1;4;1;6;1;1;0;0
1546;1;1;2;1;1;1;2;9;1;1;2;0;6;0;0;0;1
1811;1;2;2;0;0;2;2;8;0;0;1;0;2;0;0;2;1
2110;2;2;2;2;2;1;2;1;0;0;1;0;11;6;2;2;1
1856;1;2;1;1;1;2;1;9;1;1;2;1;2;0;0;1;0
2582;2;2;2;2;2;2;0;7;0;0;1;0;10;2;1;3;0
1816;1;1;1;1;2;2;1;9;2;0;0;1;2;0;1;2;0
2208;2;1;2;2;0;2;0;2;0;0;1;0;10;2;0;3;0
1524;2;2;2;2;0;2;1;0;0;0;0;1;11;4;0;3;0
1001;2;1;2;0;0;2;0;0;0;0;0;0;3;0;0;1;0
1446;2;2;2;2;2;2;2;2;0;0;0;0;9;2;1;3;1
1670;2;1;1;0;2;1;0;4;0;0;3;0;5;0;1;0;0
1972;1;2;2;1;1;2;0;8;1;2;0;0;5;0;0;3;0
1854;1;2;1;1;1;1;1;9;1;1;2;1;0;0;0;0;0
2146;1;1;2;1;1;2;0;9;2;1;2;0;3;0;0;2;0
1513;2;2;2;2;2;2;1;3;0;0;0;1;7;1;1;2;0
1821;2;2;2;2;1;1;2;4;0;1;1;0;9;1;0;2;1
955;1;2;1;1;0;1;0;7;2;0;1;0;1;0;0;0;0
1595;1;1;1;1;0;1;1;11;2;0;3;1;0;0;0;0;0
2182;2;1;2;2;2;1;0;4;0;0;2;0;9;2;1;0;0
941;2;2;2;0;0;2;2;1;0;0;0;0;2;0;0;2;1
1781;1;1;1;1;1;2;0;9;2;1;1;0;1;0;0;1;0
1885;1;2;1;2;0;1;0;8;1;0;1;0;9;2;0;2;0
2170;2;1;1;2;2;1;1;3;0;0;2;1;9;3;1;1;0
1963;1;1;2;1;0;1;2;6;1;0;4;0;5;0;0;0;1
1958;1;2;2;1;1;2;1;11;3;1;2;1;3;0;0;1;0
1645;1;2;1;1;0;1;1;9;1;0;2;1;0;0;0;0;0
986;2;2;2;0;0;1;2;0;0;0;1;0;3;0;0;0;1
1276;2;1;2;0;0;1;2;0;0;0;1;0;6;0;0;2;1
1332;1;1;1;1;0;1;1;7;1;0;2;1;3;0;0;0;0
1454;1;1;1;1;0;1;0;11;3;0;1;0;1;0;0;0;0
2232;1;1;1;1;2;1;0;8;1;1;3;0;7;0;1;0;0
1886;1;2;2;1;1;2;1;4;1;1;0;1;3;0;0;1;0
2126;1;1;1;1;1;1;0;10;2;2;3;0;3;0;0;0;0
1320;2;1;2;0;0;2;0;0;0;0;1;0;3;0;0;1;0
1829;1;2;2;1;1;1;0;11;3;1;3;0;3;0;0;0;0
2280;1;1;2;1;1;1;0;7;1;2;2;0;4;0;0;2;0
1832;1;1;1;1;1;2;1;9;1;1;0;1;4;0;0;2;0
1580;2;1;2;2;0;1;1;2;0;0;3;1;7;1;0;0;0
2658;1;1;2;1;1;1;1;11;3;3;4;1;5;0;0;1;0
1395;1;1;1;1;0;2;0;8;2;0;1;0;1;0;0;1;0
1454;2;1;2;2;0;2;0;1;0;0;0;0;10;2;0;2;0
2000;2;1;1;1;2;1;1;5;1;0;1;1;8;1;2;3;0
2018;2;1;2;2;0;2;0;2;0;0;1;0;11;4;0;2;0
1739;1;1;1;1;1;1;2;11;3;1;2;0;3;0;0;1;1
2178;2;2;1;2;2;2;0;4;0;0;0;0;8;1;1;5;0
1918;1;1;1;1;0;1;0;10;2;0;3;0;2;0;0;0;0
2015;2;2;2;2;2;2;0;2;0;0;1;0;9;2;1;2;0
2547;1;2;1;2;2;1;0;7;1;1;1;0;9;2;1;3;0
1873;2;1;1;2;2;1;2;5;0;0;2;0;7;2;1;1;1
1222;1;2;1;0;0;1;0;4;0;0;1;0;0;0;0;0;0
1503;1;2;1;0;0;1;0;5;0;0;2;0;1;0;0;0;0
1690;1;1;2;1;1;2;1;9;2;1;1;1;3;0;0;1;0
2057;1;1;1;1;1;2;0;10;2;1;2;0;0;0;0;2;0
1812;1;1;2;1;1;1;1;10;2;1;2;1;4;0;0;1;0
2027;1;1;1;1;0;1;1;11;5;0;3;1;2;0;0;0;0
1811;1;2;1;1;0;1;0;9;2;0;3;0;0;0;0;0;0
1715;2;1;2;2;2;2;2;0;0;0;0;0;9;4;1;3;1
1843;2;2;1;2;0;2;0;1;0;0;0;0;10;2;0;2;0
1549;2;1;1;2;2;2;2;2;0;0;0;0;8;1;1;2;1
2332;2;1;2;2;2;2;0;4;0;1;1;0;6;2;1;3;0
1649;1;1;1;1;0;1;1;10;2;0;2;1;0;0;0;0;0
1807;1;1;1;1;1;2;1;11;1;1;2;1;1;0;0;1;0
2266;1;2;2;2;1;1;1;10;2;1;2;1;7;2;0;1;0
1410;2;1;1;2;2;2;2;2;0;0;0;0;10;3;1;2;1
2662;1;1;1;1;1;2;0;8;2;2;3;0;7;0;0;2;0
2277;1;2;2;1;2;1;0;10;4;1;4;0;1;0;1;1;0
2077;1;2;1;1;0;2;0;8;1;0;3;0;3;0;0;1;0
1382;1;1;1;1;1;1;1;11;3;1;2;1;0;0;0;0;0
2169;1;1;2;2;1;2;1;10;2;2;1;1;8;4;0;3;0
1374;1;2;1;0;0;1;0;6;0;0;1;0;0;0;0;0;0
2391;2;1;2;2;1;2;0;5;0;1;2;0;8;1;0;1;0
2132;1;2;2;2;2;2;2;6;1;0;0;0;9;2;1;4;1
2118;2;2;2;2;0;1;0;3;0;0;2;0;11;3;0;1;0
2511;1;1;1;1;2;1;1;11;3;1;5;1;4;0;1;1;0
2258;2;1;2;2;2;1;0;4;0;0;1;0;10;3;2;3;0
1748;1;1;1;1;1;1;1;11;3;1;3;1;0;0;0;0;0
1690;1;2;1;1;1;2;0;11;2;1;1;0;0;0;0;1;0
2289;1;2;1;1;0;1;0;11;3;0;2;0;4;0;0;2;0
3047;2;1;2;0;1;1;2;7;0;2;4;0;6;0;0;2;1
2060;2;1;2;2;2;2;0;1;0;0;1;0;8;2;1;3;0
1501;2;1;2;2;2;2;2;1;0;0;0;0;11;3;1;2;1
1618;2;1;2;2;2;2;0;4;0;0;0;0;6;1;1;3;0
2352;2;2;2;2;2;2;0;3;0;0;2;0;7;1;2;1;0
1330;2;2;2;0;0;2;2;1;0;0;0;0;6;0;0;1;1
2083;1;1;1;1;1;1;0;11;4;1;2;0;2;0;0;2;0
2635;1;2;1;1;2;1;1;11;4;0;4;1;5;1;1;1;0
1690;2;2;2;2;2;2;2;0;0;0;0;0;11;2;1;4;1
3098;1;2;1;1;1;1;0;11;3;2;2;0;6;1;0;2;0
1749;2;2;2;2;0;2;2;0;0;0;0;0;11;3;0;1;1
1908;1;1;1;1;0;1;1;7;1;0;2;1;3;0;0;0;0
2047;1;2;2;1;1;2;1;9;3;1;0;1;3;0;1;3;0
1964;2;2;1;2;2;1;0;5;0;0;3;0;7;1;1;0;0
1124;2;2;2;2;0;2;0;0;0;0;0;0;10;2;0;1;0
2548;2;1;2;2;0;2;0;4;0;0;0;0;10;2;0;4;0
2306;2;1;1;2;2;2;0;4;0;0;1;0;10;2;1;2;0
1851;2;2;2;2;2;2;2;1;0;0;0;0;10;2;1;3;1
2088;1;2;1;1;1;1;1;8;2;1;3;1;4;0;0;1;0
2042;2;1;1;2;2;1;1;4;0;0;4;1;11;3;2;0;0
1968;1;1;2;1;2;2;0;10;3;0;1;0;6;0;1;1;0
2289;1;2;1;1;1;1;0;10;2;1;3;0;3;0;0;0;0
195;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2502;2;2;1;1;2;2;2;8;2;0;2;0;11;3;2;3;1
2303;2;2;1;2;2;2;0;4;0;0;1;0;11;3;1;4;0
1852;1;1;1;1;1;1;1;10;1;1;3;1;1;0;0;0;0
2465;1;1;1;1;1;1;1;10;2;1;4;1;3;0;0;1;0
1128;2;2;2;2;0;2;2;0;0;0;0;0;7;1;0;2;1
